Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R10,2024-02-14,12.425667,1.7,7.27,No,No,Yes,No,No,office,office
R11,2024-02-14,12.425667,1.7,8.68,No,No,No,Yes,No,office,home
R1,2024-02-15,13.094418,3.3999999,11.04,No,No,Yes,No,No,office,office
R2,2024-02-15,13.094418,3.3999999,6.18,No,No,No,No,No,office,office
R3,2024-02-15,13.094418,3.3999999,8.32,No,No,Yes,No,No,office,office
R4,2024-02-15,13.094418,3.3999999,11.27,No,No,Yes,No,No,office,office
R5,2024-02-15,13.094418,3.3999999,9.77,No,No,Yes,Yes,No,office,office
R6,2024-02-15,13.094418,3.3999999,8.78,No,No,No,No,No,office,home
R7,2024-02-15,13.094418,3.3999999,12.41,No,No,Yes,No,No,office,office
R8,2024-02-15,13.094418,3.3999999,10.0,No,Yes,Yes,No,No,office,office
R9,2024-02-15,13.094418,3.3999999,5.18,No,Yes,No,No,No,office,office
R10,2024-02-15,13.094418,3.3999999,9.8,No,No,No,Yes,No,office,home
R11,2024-02-15,13.094418,3.3999999,8.68,No,No,No,No,No,home,office
R1,2024-02-16,10.954833,7.7999997,8.52,No,No,Yes,No,Yes,office,office
R2,2024-02-16,10.954833,7.7999997,9.28,No,No,No,No,No,office,office
R3,2024-02-16,10.954833,7.7999997,14.29,No,No,Yes,Yes,No,office,office
R4,2024-02-16,10.954833,7.7999997,11.27,Yes,No,No,No,No,office,office
R5,2024-02-16,10.954833,7.7999997,14.51,No,No,Yes,No,No,office,office
R6,2024-02-16,10.954833,7.7999997,9.71,No,No,No,Yes,No,office,office
R7,2024-02-16,10.954833,7.7999997,12.41,No,No,No,No,No,office,home
R8,2024-02-16,10.954833,7.7999997,5.1,No,No,No,Yes,No,home,home
R9,2024-02-16,10.954833,7.7999997,7.11,No,No,Yes,No,Yes,office,office
R10,2024-02-16,10.954833,7.7999997,9.8,No,Yes,Yes,No,No,office,office
R11,2024-02-16,10.954833,7.7999997,5.05,No,Yes,No,No,Yes,office,office
R1,2024-02-19,8.713166,0.1,8.01,No,Yes,No,No,No,office,office
R2,2024-02-19,8.713166,0.1,5.74,No,Yes,Yes,No,Yes,office,office
R3,2024-02-19,8.713166,0.1,8.32,No,No,No,Yes,No,office,office
R4,2024-02-19,8.713166,0.1,13.37,No,No,No,No,No,office,office
R5,2024-02-19,8.713166,0.1,14.54,No,No,Yes,No,No,office,office
R6,2024-02-19,8.713166,0.1,11.01,No,No,Yes,Yes,No,office,office
R7,2024-02-19,8.713166,0.1,14.99,No,No,No,No,Yes,home,home
R8,2024-02-19,8.713166,0.1,8.27,No,No,Yes,No,No,office,office
R9,2024-02-19,8.713166,0.1,6.96,No,No,Yes,Yes,No,office,office
R10,2024-02-19,8.713166,0.1,9.8,No,No,No,No,No,office,home
R11,2024-02-19,8.713166,0.1,7.6,No,No,No,No,No,office,home
R1,2024-02-20,8.725667,0.2,10.61,No,No,Yes,No,No,office,office
R2,2024-02-20,8.725667,0.2,14.91,No,No,No,Yes,No,home,office
R3,2024-02-20,8.725667,0.2,8.32,No,Yes,Yes,No,No,office,office
R4,2024-02-20,8.725667,0.2,11.27,No,Yes,No,No,No,office,office
R5,2024-02-20,8.725667,0.2,14.92,No,No,No,Yes,No,home,home
R6,2024-02-20,8.725667,0.2,11.01,No,No,Yes,No,Yes,office,office
R7,2024-02-20,8.725667,0.2,14.27,Yes,No,Yes,No,No,office,office
R8,2024-02-20,8.725667,0.2,7.66,No,No,No,No,Yes,office,home
R9,2024-02-20,8.725667,0.2,10.8,Yes,No,No,No,No,office,office
R10,2024-02-20,8.725667,0.2,9.8,No,No,No,No,No,office,home
R11,2024-02-20,8.725667,0.2,8.68,No,No,Yes,No,No,office,office
R1,2024-02-21,9.611083,3.9999995,8.01,No,No,Yes,No,No,office,office
R2,2024-02-21,9.611083,3.9999995,13.41,No,No,Yes,No,No,office,office
R3,2024-02-21,9.611083,3.9999995,8.88,No,No,Yes,Yes,Yes,office,office
R4,2024-02-21,9.611083,3.9999995,11.27,No,No,No,No,No,home,office
R5,2024-02-21,9.611083,3.9999995,7.98,No,Yes,Yes,No,Yes,office,office
R6,2024-02-21,9.611083,3.9999995,11.01,No,Yes,No,Yes,No,office,office
R7,2024-02-21,9.611083,3.9999995,12.41,No,No,Yes,Yes,No,office,office
R8,2024-02-21,9.611083,3.9999995,7.66,No,No,Yes,No,No,office,office
R9,2024-02-21,9.611083,3.9999995,5.18,Yes,No,No,Yes,No,office,office
R10,2024-02-21,9.611083,3.9999995,9.8,No,No,Yes,No,No,office,office
R11,2024-02-21,9.611083,3.9999995,6.99,No,No,No,No,No,home,office
R1,2024-02-22,7.3298326,13.599999,11.54,No,No,Yes,Yes,No,office,office
R2,2024-02-22,7.3298326,13.599999,6.53,No,No,No,No,No,office,office
R3,2024-02-22,7.3298326,13.599999,8.32,No,No,Yes,No,No,office,office
R4,2024-02-22,7.3298326,13.599999,11.27,No,No,Yes,No,Yes,office,office
R5,2024-02-22,7.3298326,13.599999,9.77,No,No,No,No,No,home,office
R6,2024-02-22,7.3298326,13.599999,10.61,No,No,No,No,No,office,home
R7,2024-02-22,7.3298326,13.599999,12.41,No,Yes,No,No,No,office,office
R8,2024-02-22,7.3298326,13.599999,7.66,No,Yes,No,Yes,No,office,office
R9,2024-02-22,7.3298326,13.599999,12.22,No,No,Yes,No,No,office,office
R10,2024-02-22,7.3298326,13.599999,9.8,No,No,Yes,Yes,No,office,office
R11,2024-02-22,7.3298326,13.599999,8.68,No,No,No,No,No,office,home
R1,2024-02-23,4.3735833,0.70000005,5.79,No,No,Yes,No,Yes,office,office
R2,2024-02-23,4.3735833,0.70000005,13.41,No,No,No,No,No,home,home
R3,2024-02-23,4.3735833,0.70000005,9.92,No,No,Yes,No,No,office,office
R4,2024-02-23,4.3735833,0.70000005,14.54,No,No,Yes,Yes,No,office,office
R5,2024-02-23,4.3735833,0.70000005,9.77,No,No,No,No,No,office,office
R6,2024-02-23,4.3735833,0.70000005,11.21,No,No,No,No,No,home,office
R7,2024-02-23,4.3735833,0.70000005,10.98,No,No,No,Yes,No,home,home
R8,2024-02-23,4.3735833,0.70000005,9.99,No,No,Yes,No,No,office,office
R9,2024-02-23,4.3735833,0.70000005,5.18,Yes,Yes,Yes,No,Yes,office,office
R10,2024-02-23,4.3735833,0.70000005,9.8,No,Yes,Yes,Yes,Yes,office,office
R11,2024-02-23,4.3735833,0.70000005,8.68,No,No,Yes,Yes,Yes,office,office
R1,2024-02-26,5.7277493,0.2,8.01,No,Yes,Yes,No,No,office,office
R2,2024-02-26,5.7277493,0.2,9.6,No,No,Yes,No,No,office,office
R3,2024-02-26,5.7277493,0.2,11.09,No,No,Yes,No,No,office,office
R4,2024-02-26,5.7277493,0.2,11.27,No,No,Yes,No,No,office,office
R5,2024-02-26,5.7277493,0.2,9.77,No,No,No,No,Yes,office,office
R6,2024-02-26,5.7277493,0.2,11.01,Yes,No,Yes,No,No,office,office
R7,2024-02-26,5.7277493,0.2,12.41,No,No,No,No,No,home,office
R8,2024-02-26,5.7277493,0.2,7.66,No,No,No,No,No,home,office
R9,2024-02-26,5.7277493,0.2,7.07,No,No,No,Yes,No,home,home
R10,2024-02-26,5.7277493,0.2,7.13,No,No,Yes,No,No,office,office
R11,2024-02-26,5.7277493,0.2,11.27,No,Yes,No,Yes,No,office,office
R1,2024-02-27,4.7923336,0.0,8.01,No,No,Yes,Yes,No,office,office
R2,2024-02-27,4.7923336,0.0,13.41,No,Yes,No,Yes,No,office,office
R3,2024-02-27,4.7923336,0.0,8.14,No,Yes,Yes,Yes,Yes,office,office
R4,2024-02-27,4.7923336,0.0,6.89,Yes,No,Yes,No,Yes,office,office
R5,2024-02-27,4.7923336,0.0,9.77,No,No,No,Yes,No,home,home
R6,2024-02-27,4.7923336,0.0,8.23,No,No,Yes,No,Yes,office,office
R7,2024-02-27,4.7923336,0.0,12.41,No,No,Yes,Yes,No,office,office
R8,2024-02-27,4.7923336,0.0,7.66,No,No,Yes,No,No,office,office
R9,2024-02-27,4.7923336,0.0,5.18,Yes,No,No,No,No,office,office
R10,2024-02-27,4.7923336,0.0,7.33,No,No,No,No,Yes,office,home
R11,2024-02-27,4.7923336,0.0,8.68,No,No,Yes,No,No,office,office
R1,2024-02-28,7.0652504,0.0,11.91,No,No,No,No,Yes,office,home
R2,2024-02-28,7.0652504,0.0,13.41,No,No,No,No,No,home,office
R3,2024-02-28,7.0652504,0.0,8.83,No,No,Yes,No,No,office,office
R4,2024-02-28,7.0652504,0.0,11.27,No,Yes,No,No,No,office,office
R5,2024-02-28,7.0652504,0.0,9.77,No,Yes,Yes,No,No,office,office
R6,2024-02-28,7.0652504,0.0,11.31,No,No,No,Yes,No,home,home
R7,2024-02-28,7.0652504,0.0,12.41,No,No,Yes,No,No,office,office
R8,2024-02-28,7.0652504,0.0,8.71,No,No,Yes,Yes,Yes,office,office
R9,2024-02-28,7.0652504,0.0,11.9,No,No,Yes,No,No,office,office
R10,2024-02-28,7.0652504,0.0,9.8,No,No,Yes,Yes,No,office,office
R11,2024-02-28,7.0652504,0.0,8.68,No,No,Yes,No,Yes,office,office
R1,2024-02-29,9.1798315,6.2000003,8.28,No,No,Yes,No,No,office,office
R2,2024-02-29,9.1798315,6.2000003,13.41,No,No,Yes,No,No,office,office
R3,2024-02-29,9.1798315,6.2000003,8.32,No,No,Yes,Yes,No,office,office
R4,2024-02-29,9.1798315,6.2000003,10.62,Yes,No,No,No,No,office,office
R5,2024-02-29,9.1798315,6.2000003,9.77,No,No,Yes,No,No,office,office
R6,2024-02-29,9.1798315,6.2000003,7.8,No,Yes,No,No,No,office,office
R7,2024-02-29,9.1798315,6.2000003,12.41,Yes,Yes,No,No,Yes,office,office
R8,2024-02-29,9.1798315,6.2000003,7.66,No,No,No,Yes,No,home,home
R9,2024-02-29,9.1798315,6.2000003,5.18,No,No,Yes,No,No,office,office
R10,2024-02-29,9.1798315,6.2000003,14.02,No,No,Yes,No,No,office,office
R11,2024-02-29,9.1798315,6.2000003,8.68,No,No,No,No,No,home,home
R1,2024-03-01,5.021499,5.0,8.01,No,No,Yes,No,No,office,office
R2,2024-03-01,5.021499,5.0,14.73,No,No,No,No,Yes,home,home
R3,2024-03-01,5.021499,5.0,6.52,No,No,No,No,No,office,office
R4,2024-03-01,5.021499,5.0,11.27,Yes,No,No,Yes,No,office,office
R5,2024-03-01,5.021499,5.0,9.77,No,No,No,No,No,home,home
R6,2024-03-01,5.021499,5.0,12.03,No,No,No,Yes,No,home,office
R7,2024-03-01,5.021499,5.0,12.41,No,No,No,No,No,home,office
R8,2024-03-01,5.021499,5.0,7.66,No,Yes,Yes,No,No,office,office
R9,2024-03-01,5.021499,5.0,13.6,No,Yes,Yes,No,Yes,office,office
R10,2024-03-01,5.021499,5.0,13.51,No,No,No,No,No,office,home
R11,2024-03-01,5.021499,5.0,10.06,No,No,No,Yes,No,office,office
R1,2024-03-04,5.054833,0.3,8.01,No,No,Yes,Yes,Yes,office,office
R2,2024-03-04,5.054833,0.3,9.38,No,No,No,No,No,home,office
R3,2024-03-04,5.054833,0.3,7.41,No,No,Yes,Yes,No,office,office
R4,2024-03-04,5.054833,0.3,11.27,No,No,No,Yes,No,office,home
R5,2024-03-04,5.054833,0.3,7.43,No,No,Yes,No,No,office,office
R6,2024-03-04,5.054833,0.3,14.55,Yes,No,No,No,No,office,office
R7,2024-03-04,5.054833,0.3,12.41,No,No,Yes,Yes,No,office,office
R8,2024-03-04,5.054833,0.3,7.66,No,No,No,No,No,office,office
R9,2024-03-04,5.054833,0.3,5.18,No,No,Yes,Yes,Yes,office,office
R10,2024-03-04,5.054833,0.3,9.8,No,Yes,Yes,No,No,office,office
R11,2024-03-04,5.054833,0.3,6.75,No,Yes,Yes,No,No,office,office
R1,2024-03-05,5.8069177,2.5999997,8.01,No,Yes,Yes,No,No,office,office
R2,2024-03-05,5.8069177,2.5999997,13.41,No,Yes,Yes,No,Yes,office,office
R3,2024-03-05,5.8069177,2.5999997,8.32,No,No,Yes,No,No,office,office
R4,2024-03-05,5.8069177,2.5999997,8.97,Yes,No,No,No,No,office,office
R5,2024-03-05,5.8069177,2.5999997,9.77,No,No,No,Yes,No,home,home
R6,2024-03-05,5.8069177,2.5999997,11.01,No,No,No,No,Yes,home,office
R7,2024-03-05,5.8069177,2.5999997,12.41,No,No,Yes,No,No,office,office
R8,2024-03-05,5.8069177,2.5999997,7.66,No,No,Yes,No,Yes,office,office
R9,2024-03-05,5.8069177,2.5999997,5.18,No,No,No,No,No,office,home
R10,2024-03-05,5.8069177,2.5999997,9.9,No,No,No,No,No,office,home
R11,2024-03-05,5.8069177,2.5999997,9.58,No,No,No,No,No,office,office
R1,2024-03-06,6.281917,0.4,8.01,No,No,No,No,No,office,home
R2,2024-03-06,6.281917,0.4,13.41,No,No,No,No,No,home,home
R3,2024-03-06,6.281917,0.4,8.32,No,Yes,Yes,Yes,No,office,office
R4,2024-03-06,6.281917,0.4,11.27,No,Yes,Yes,Yes,Yes,office,office
R5,2024-03-06,6.281917,0.4,9.77,No,No,No,No,No,office,home
R6,2024-03-06,6.281917,0.4,14.06,No,No,Yes,Yes,No,office,office
R7,2024-03-06,6.281917,0.4,12.41,No,No,No,No,No,office,home
R8,2024-03-06,6.281917,0.4,7.66,No,No,Yes,No,No,office,office
R9,2024-03-06,6.281917,0.4,6.5,Yes,No,Yes,Yes,No,office,office
R10,2024-03-06,6.281917,0.4,8.77,No,No,No,No,No,office,home
R11,2024-03-06,6.281917,0.4,8.68,No,No,No,No,Yes,home,office
R1,2024-03-07,6.1464996,0.2,14.07,No,No,Yes,No,No,office,office
R2,2024-03-07,6.1464996,0.2,13.41,No,No,Yes,Yes,No,office,office
R3,2024-03-07,6.1464996,0.2,14.31,No,No,No,No,Yes,office,office
R4,2024-03-07,6.1464996,0.2,11.27,No,No,Yes,No,No,office,office
R5,2024-03-07,6.1464996,0.2,10.05,No,Yes,No,No,No,office,office
R6,2024-03-07,6.1464996,0.2,11.01,No,Yes,Yes,No,No,office,office
R7,2024-03-07,6.1464996,0.2,10.43,No,No,No,No,Yes,home,office
R8,2024-03-07,6.1464996,0.2,6.77,No,No,No,No,No,home,home
R9,2024-03-07,6.1464996,0.2,5.18,Yes,No,Yes,No,No,office,office
R10,2024-03-07,6.1464996,0.2,9.8,No,No,Yes,No,Yes,office,office
R11,2024-03-07,6.1464996,0.2,8.0,No,No,Yes,No,No,office,office
R1,2024-03-08,6.3006663,0.0,12.39,No,No,Yes,No,No,office,office
R2,2024-03-08,6.3006663,0.0,13.41,No,No,No,No,No,home,office
R3,2024-03-08,6.3006663,0.0,8.32,No,No,Yes,No,No,office,office
R4,2024-03-08,6.3006663,0.0,7.48,No,No,No,No,No,office,office
R5,2024-03-08,6.3006663,0.0,9.77,No,No,Yes,No,Yes,office,office
R6,2024-03-08,6.3006663,0.0,11.01,No,No,No,Yes,No,office,home
R7,2024-03-08,6.3006663,0.0,10.24,No,Yes,No,No,No,office,office
R8,2024-03-08,6.3006663,0.0,8.86,No,Yes,Yes,Yes,No,office,office
R9,2024-03-08,6.3006663,0.0,5.18,No,No,No,No,No,home,home
R10,2024-03-08,6.3006663,0.0,12.27,No,No,Yes,Yes,No,office,office
R11,2024-03-08,6.3006663,0.0,11.75,No,No,No,Yes,No,home,home
R1,2024-03-11,6.988167,0.0,8.01,No,No,Yes,No,No,office,office
R2,2024-03-11,6.988167,0.0,13.41,No,No,No,Yes,No,office,home
R3,2024-03-11,6.988167,0.0,8.32,No,No,Yes,No,No,office,office
R4,2024-03-11,6.988167,0.0,9.85,No,No,Yes,No,No,office,office
R5,2024-03-11,6.988167,0.0,14.17,No,No,No,Yes,No,home,home
R6,2024-03-11,6.988167,0.0,11.01,No,No,Yes,Yes,No,office,office
R7,2024-03-11,6.988167,0.0,10.83,Yes,No,No,No,No,office,office
R8,2024-03-11,6.988167,0.0,15.0,No,No,No,No,No,home,home
R9,2024-03-11,6.988167,0.0,5.18,No,Yes,No,Yes,No,office,office
R10,2024-03-11,6.988167,0.0,9.8,No,Yes,No,Yes,No,office,office
R11,2024-03-11,6.988167,0.0,8.68,No,No,No,No,No,office,home
R1,2024-03-12,8.219417,2.1,12.71,No,Yes,No,Yes,Yes,office,office
R2,2024-03-12,8.219417,2.1,8.86,No,No,No,Yes,No,home,office
R3,2024-03-12,8.219417,2.1,8.32,No,No,Yes,No,No,office,office
R4,2024-03-12,8.219417,2.1,11.27,No,No,No,Yes,No,home,office
R5,2024-03-12,8.219417,2.1,9.77,No,No,Yes,Yes,No,office,office
R6,2024-03-12,8.219417,2.1,11.01,No,No,Yes,No,No,office,office
R7,2024-03-12,8.219417,2.1,10.75,No,No,Yes,No,No,office,office
R8,2024-03-12,8.219417,2.1,7.66,No,No,Yes,Yes,No,office,office
R9,2024-03-12,8.219417,2.1,5.18,Yes,No,No,No,No,office,office
R10,2024-03-12,8.219417,2.1,9.8,No,No,No,No,Yes,office,home
R11,2024-03-12,8.219417,2.1,8.68,No,Yes,No,Yes,Yes,office,office
R1,2024-03-13,12.106915,0.1,5.7,No,No,Yes,No,No,office,office
R2,2024-03-13,12.106915,0.1,13.41,No,Yes,Yes,No,No,office,office
R3,2024-03-13,12.106915,0.1,8.32,No,Yes,Yes,Yes,No,office,office
R4,2024-03-13,12.106915,0.1,8.48,No,No,Yes,No,No,office,office
R5,2024-03-13,12.106915,0.1,9.77,No,No,Yes,No,No,office,office
R6,2024-03-13,12.106915,0.1,11.65,No,No,No,No,No,home,home
R7,2024-03-13,12.106915,0.1,12.41,No,No,No,Yes,Yes,home,home
R8,2024-03-13,12.106915,0.1,8.25,No,No,Yes,No,No,office,office
R9,2024-03-13,12.106915,0.1,7.04,No,No,Yes,Yes,No,office,office
R10,2024-03-13,12.106915,0.1,9.8,No,No,Yes,Yes,No,office,office
R11,2024-03-13,12.106915,0.1,8.68,No,No,Yes,Yes,No,office,office
R1,2024-03-14,11.892334,0.2,8.01,No,No,Yes,No,No,office,office
R2,2024-03-14,11.892334,0.2,5.43,No,No,No,No,Yes,home,office
R3,2024-03-14,11.892334,0.2,8.32,No,No,Yes,No,Yes,office,office
R4,2024-03-14,11.892334,0.2,11.27,No,Yes,No,No,No,office,office
R5,2024-03-14,11.892334,0.2,5.47,No,Yes,No,No,No,office,office
R6,2024-03-14,11.892334,0.2,11.01,No,No,No,Yes,Yes,home,home
R7,2024-03-14,11.892334,0.2,9.94,No,No,No,No,No,office,home
R8,2024-03-14,11.892334,0.2,7.38,No,No,No,No,Yes,home,home
R9,2024-03-14,11.892334,0.2,5.18,Yes,No,Yes,No,Yes,office,office
R10,2024-03-14,11.892334,0.2,10.67,No,No,Yes,No,No,office,office
R11,2024-03-14,11.892334,0.2,8.68,No,No,No,No,No,office,office
R1,2024-03-15,11.598583,0.6,8.01,No,No,Yes,Yes,No,office,office
R2,2024-03-15,11.598583,0.6,13.41,No,No,Yes,No,No,office,office
R3,2024-03-15,11.598583,0.6,8.73,No,No,No,No,No,home,home
R4,2024-03-15,11.598583,0.6,11.27,No,No,No,No,Yes,home,home
R5,2024-03-15,11.598583,0.6,12.46,No,No,No,No,Yes,office,home
R6,2024-03-15,11.598583,0.6,11.01,No,Yes,No,No,No,office,office
R7,2024-03-15,11.598583,0.6,12.41,No,Yes,Yes,Yes,No,office,office
R8,2024-03-15,11.598583,0.6,7.66,No,No,Yes,No,No,office,office
R9,2024-03-15,11.598583,0.6,5.18,No,No,Yes,No,No,office,office
R10,2024-03-15,11.598583,0.6,9.8,No,No,Yes,No,No,office,office
R11,2024-03-15,11.598583,0.6,14.72,No,No,Yes,No,No,office,office
R1,2024-03-18,10.061082,0.0,8.01,No,No,Yes,No,No,office,office
R2,2024-03-18,10.061082,0.0,13.41,No,No,No,Yes,Yes,home,home
R3,2024-03-18,10.061082,0.0,8.32,No,No,Yes,Yes,No,office,office
R4,2024-03-18,10.061082,0.0,11.27,No,No,No,Yes,No,home,office
R5,2024-03-18,10.061082,0.0,9.77,No,No,Yes,No,No,office,office
R6,2024-03-18,10.061082,0.0,11.01,Yes,No,Yes,No,No,office,office
R7,2024-03-18,10.061082,0.0,12.41,No,No,Yes,Yes,No,office,office
R8,2024-03-18,10.061082,0.0,10.74,No,Yes,Yes,No,No,office,office
R9,2024-03-18,10.061082,0.0,5.18,No,Yes,No,No,No,office,office
R10,2024-03-18,10.061082,0.0,9.8,No,No,No,No,Yes,office,home
R11,2024-03-18,10.061082,0.0,8.68,No,No,Yes,No,No,office,office
R1,2024-03-19,11.263165,0.1,8.01,No,No,Yes,No,No,office,office
R2,2024-03-19,11.263165,0.1,13.41,No,No,Yes,Yes,No,office,office
R3,2024-03-19,11.263165,0.1,8.32,No,No,Yes,No,Yes,office,office
R4,2024-03-19,11.263165,0.1,11.27,Yes,No,Yes,No,No,office,office
R5,2024-03-19,11.263165,0.1,11.71,No,No,Yes,Yes,No,office,office
R6,2024-03-19,11.263165,0.1,11.01,Yes,No,No,No,No,office,office
R7,2024-03-19,11.263165,0.1,12.41,No,No,No,No,No,office,office
R8,2024-03-19,11.263165,0.1,7.66,No,No,No,No,No,home,home
R9,2024-03-19,11.263165,0.1,11.51,No,No,Yes,Yes,No,office,office
R10,2024-03-19,11.263165,0.1,8.46,No,Yes,Yes,No,No,office,office
R11,2024-03-19,11.263165,0.1,8.68,No,Yes,No,No,Yes,office,office
R1,2024-03-20,11.459,3.2000003,8.01,No,Yes,No,Yes,Yes,office,office
R2,2024-03-20,11.459,3.2000003,13.41,No,Yes,Yes,No,No,office,office
R3,2024-03-20,11.459,3.2000003,8.32,No,No,Yes,No,No,office,office
R4,2024-03-20,11.459,3.2000003,11.27,Yes,No,No,No,No,office,office
R5,2024-03-20,11.459,3.2000003,14.02,No,No,No,No,No,home,office
R6,2024-03-20,11.459,3.2000003,11.01,Yes,No,No,Yes,No,office,office
R7,2024-03-20,11.459,3.2000003,12.41,No,No,Yes,No,Yes,office,office
R8,2024-03-20,11.459,3.2000003,7.66,No,No,No,Yes,Yes,home,home
R9,2024-03-20,11.459,3.2000003,13.9,No,No,Yes,No,Yes,office,office
R10,2024-03-20,11.459,3.2000003,9.8,No,No,Yes,No,No,office,office
R11,2024-03-20,11.459,3.2000003,11.84,No,No,Yes,No,No,office,office
R1,2024-03-21,9.511085,0.0,12.19,No,No,Yes,No,No,office,office
R2,2024-03-21,9.511085,0.0,13.41,No,No,No,No,No,home,office
R3,2024-03-21,9.511085,0.0,9.69,No,Yes,No,No,No,office,office
R4,2024-03-21,9.511085,0.0,11.27,Yes,Yes,No,Yes,Yes,office,office
R5,2024-03-21,9.511085,0.0,9.77,No,No,No,No,No,office,office
R6,2024-03-21,9.511085,0.0,14.16,No,No,Yes,No,Yes,office,office
R7,2024-03-21,9.511085,0.0,12.41,Yes,No,No,No,No,office,office
R8,2024-03-21,9.511085,0.0,6.81,No,No,Yes,No,No,office,office
R9,2024-03-21,9.511085,0.0,5.12,Yes,No,No,No,No,office,office
R10,2024-03-21,9.511085,0.0,9.34,No,No,No,Yes,No,office,home
R11,2024-03-21,9.511085,0.0,6.31,No,No,No,Yes,No,home,office
R1,2024-03-22,9.275666,0.5,8.01,No,No,Yes,Yes,No,office,office
R2,2024-03-22,9.275666,0.5,14.42,No,No,No,No,No,home,office
R3,2024-03-22,9.275666,0.5,5.05,No,No,Yes,Yes,No,office,office
R4,2024-03-22,9.275666,0.5,5.93,Yes,No,Yes,No,No,office,office
R5,2024-03-22,9.275666,0.5,11.34,No,Yes,No,Yes,Yes,office,office
R6,2024-03-22,9.275666,0.5,11.01,No,Yes,No,No,No,office,office
R7,2024-03-22,9.275666,0.5,14.81,No,No,No,No,No,office,office
R8,2024-03-22,9.275666,0.5,7.66,No,No,Yes,No,No,office,office
R9,2024-03-22,9.275666,0.5,5.18,Yes,No,Yes,No,No,office,office
R10,2024-03-22,9.275666,0.5,6.2,No,No,Yes,Yes,No,office,office
R11,2024-03-22,9.275666,0.5,8.86,No,No,No,No,No,office,home
R1,2024-03-25,7.073583,0.0,8.01,No,No,Yes,No,No,office,office
R2,2024-03-25,7.073583,0.0,8.7,No,No,No,Yes,No,office,office
R3,2024-03-25,7.073583,0.0,8.32,No,No,Yes,Yes,No,office,office
R4,2024-03-25,7.073583,0.0,11.27,Yes,No,Yes,Yes,No,office,office
R5,2024-03-25,7.073583,0.0,8.09,No,No,Yes,No,No,office,office
R6,2024-03-25,7.073583,0.0,11.01,No,No,Yes,No,Yes,office,office
R7,2024-03-25,7.073583,0.0,12.41,No,Yes,No,No,No,office,office
R8,2024-03-25,7.073583,0.0,14.94,No,Yes,Yes,No,No,office,office
R9,2024-03-25,7.073583,0.0,10.51,Yes,No,Yes,No,No,office,office
R10,2024-03-25,7.073583,0.0,9.8,No,No,Yes,No,Yes,office,office
R11,2024-03-25,7.073583,0.0,8.68,No,No,No,Yes,No,office,home
R1,2024-03-26,8.761083,2.5,11.18,No,No,Yes,Yes,Yes,office,office
R2,2024-03-26,8.761083,2.5,13.41,No,No,Yes,No,Yes,office,office
R3,2024-03-26,8.761083,2.5,8.52,No,No,Yes,No,No,office,office
R4,2024-03-26,8.761083,2.5,11.27,No,No,No,No,No,office,office
R5,2024-03-26,8.761083,2.5,9.77,No,No,Yes,No,No,office,office
R6,2024-03-26,8.761083,2.5,13.18,No,No,No,No,No,home,home
R7,2024-03-26,8.761083,2.5,12.41,No,No,Yes,Yes,Yes,office,office
R8,2024-03-26,8.761083,2.5,7.66,No,No,Yes,Yes,No,office,office
R9,2024-03-26,8.761083,2.5,10.53,No,Yes,No,No,No,office,office
R10,2024-03-26,8.761083,2.5,7.19,No,Yes,No,No,No,office,office
R11,2024-03-26,8.761083,2.5,8.68,No,No,Yes,No,No,office,office
R1,2024-03-27,8.236083,1.0000001,14.37,No,Yes,No,No,No,office,office
R2,2024-03-27,8.236083,1.0000001,14.86,No,No,No,No,No,office,office
R3,2024-03-27,8.236083,1.0000001,11.19,No,No,Yes,No,Yes,office,office
R4,2024-03-27,8.236083,1.0000001,11.27,Yes,No,Yes,Yes,No,office,office
R5,2024-03-27,8.236083,1.0000001,6.44,No,No,No,No,No,office,office
R6,2024-03-27,8.236083,1.0000001,11.95,No,No,No,No,No,office,home
R7,2024-03-27,8.236083,1.0000001,9.5,No,No,Yes,Yes,No,office,office
R8,2024-03-27,8.236083,1.0000001,12.5,No,No,Yes,Yes,No,office,office
R9,2024-03-27,8.236083,1.0000001,7.33,No,No,Yes,No,Yes,office,office
R10,2024-03-27,8.236083,1.0000001,9.13,No,No,Yes,No,No,office,office
R11,2024-03-27,8.236083,1.0000001,8.68,No,Yes,Yes,No,No,office,office
R1,2024-03-28,8.517333,3.5999994,14.1,No,No,Yes,Yes,No,office,office
R2,2024-03-28,8.517333,3.5999994,12.3,No,Yes,Yes,Yes,No,office,office
R3,2024-03-28,8.517333,3.5999994,8.32,No,Yes,No,Yes,No,office,office
R4,2024-03-28,8.517333,3.5999994,11.27,Yes,No,No,No,No,office,office
R5,2024-03-28,8.517333,3.5999994,9.77,No,No,No,No,No,home,office
R6,2024-03-28,8.517333,3.5999994,11.31,No,No,No,Yes,No,office,home
R7,2024-03-28,8.517333,3.5999994,8.26,No,No,No,No,No,home,home
R8,2024-03-28,8.517333,3.5999994,14.25,No,No,No,No,No,home,home
R9,2024-03-28,8.517333,3.5999994,5.18,No,No,Yes,Yes,No,office,office
R10,2024-03-28,8.517333,3.5999994,9.8,No,No,No,No,No,office,home
R11,2024-03-28,8.517333,3.5999994,8.68,No,No,No,No,No,office,office
